X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,Y3,Y4,Y5,U0,U1,U2
-4.622293636202812195e-02,-2.967664599418640137e-01,3.064980506896972656e-01,-1.025351881980895996e-01,4.909329861402511597e-02,-4.632271453738212585e-02,4.415631592273712158e-01,3.285022452473640442e-03,1.806023344397544861e-02,-6.969206035137176514e-03,4.314469546079635620e-02,2.636479213833808899e-03,3.914025948305009939e-01,-1.553069030385370065e-02,7.466356052621390127e+00
-4.440210387110710144e-02,-2.985975444316864014e-01,3.074057698249816895e-01,-9.325064718723297119e-02,5.150264129042625427e-02,-5.014552921056747437e-02,4.404945075511932373e-01,7.439205422997474670e-03,2.042447961866855621e-02,-5.623640492558479309e-03,4.840902984142303467e-02,2.848322503268718719e-03,3.920635947696740065e-01,-1.595600137918500028e-02,4.878720602593419997e+00
-4.433974996209144592e-02,-2.939932942390441895e-01,3.026701807975769043e-01,-7.749351859092712402e-02,5.484776198863983154e-02,-5.098938941955566406e-02,4.291553199291229248e-01,1.202282030135393143e-02,2.410485036671161652e-02,-8.132175542414188385e-03,5.347121879458427429e-02,3.142935456708073616e-03,3.926737745904719801e-01,-1.634083871830109905e-02,3.208275927421389895e+00
-4.172334074974060059e-02,-2.954942584037780762e-01,3.042939007282257080e-01,-6.884495168924331665e-02,6.074962019920349121e-02,-5.205411463975906372e-02,4.290127158164978027e-01,1.706870645284652710e-02,2.543935552239418030e-02,-1.126319169998168945e-02,5.774630978703498840e-02,3.214008407667279243e-03,3.926737745904719801e-01,-1.634083871830109905e-02,3.208275927421389895e+00
-3.840715810656547546e-02,-2.961442470550537109e-01,3.128432631492614746e-01,-6.777143478393554688e-02,6.279478222131729126e-02,-5.144314095377922058e-02,4.351918995380401611e-01,1.845993846654891968e-02,2.519899047911167145e-02,-1.446020230650901794e-02,6.223812326788902283e-02,2.993431407958269119e-03,3.932370441503029723e-01,-1.668905641871090001e-02,6.325316330936409770e+00
-4.430393129587173462e-02,-2.975893616676330566e-01,3.076673746109008789e-01,-7.393720746040344238e-02,6.223358958959579468e-02,-4.677830636501312256e-02,4.345242083072662354e-01,1.510233525186777115e-02,2.474161610007286072e-02,-1.742526143789291382e-02,5.579251050949096680e-02,3.081906586885452271e-03,3.937570047682870111e-01,-1.700413424076520005e-02,9.263715972592390102e+00
-5.388961732387542725e-02,-2.863643765449523926e-01,3.055097460746765137e-01,-8.268408477306365967e-02,5.423294007778167725e-02,-5.161675810813903809e-02,4.285843670368194580e-01,7.833734154701232910e-03,2.556332200765609741e-02,-8.057433180510997772e-03,4.619246348738670349e-02,2.436952898278832436e-03,3.940683556587030179e-01,-1.718971754094689858e-02,1.114297553484609971e+01
-5.097701400518417358e-02,-2.859372794628143311e-01,3.049247860908508301e-01,-7.879754900932312012e-02,6.038087606430053711e-02,-5.180497467517852783e-02,4.275476634502410889e-01,1.193189993500709534e-02,2.497091889381408691e-02,-1.104864571243524551e-02,4.671485349535942078e-02,2.343934495002031326e-03,3.940683556587030179e-01,-1.718971754094689858e-02,1.114297553484609971e+01
-5.408629402518272400e-02,-2.828296124935150146e-01,3.035355210304260254e-01,-7.474865019321441650e-02,6.919939070940017700e-02,-4.964217916131019592e-02,4.247395396232604980e-01,1.512971054762601852e-02,2.572940662503242493e-02,-1.819166168570518494e-02,4.338492825627326965e-02,2.039821585640311241e-03,3.942369900724059795e-01,-1.728922950169309997e-02,1.221590226648680044e+01
-5.532195046544075012e-02,-2.883734703063964844e-01,3.090043067932128906e-01,-8.275502920150756836e-02,6.532663851976394653e-02,-4.834005236625671387e-02,4.340843856334686279e-01,1.154712773859500885e-02,2.497061342000961304e-02,-1.742809638381004333e-02,4.316592216491699219e-02,2.048693830147385597e-03,3.946800715806950133e-01,-1.754719366615710083e-02,1.526017684195520019e+01
-5.266559869050979614e-02,-2.876857221126556396e-01,3.115780055522918701e-01,-8.860430121421813965e-02,6.019208580255508423e-02,-4.272315278649330139e-02,4.363730847835540771e-01,7.649241015315055847e-03,2.282810583710670471e-02,-2.024423703551292419e-02,4.496672749519348145e-02,2.089781221002340317e-03,3.950890873117759994e-01,-1.778060923640049917e-02,1.839339147592740176e+01
-5.389613285660743713e-02,-2.881847023963928223e-01,3.091256022453308105e-01,-8.606649935245513916e-02,5.386992543935775757e-02,-4.702139273285865784e-02,4.331246018409729004e-01,6.124323233962059021e-03,2.478879503905773163e-02,-1.277780067175626755e-02,4.697334393858909607e-02,2.420478034764528275e-03,3.950890873117759994e-01,-1.778060923640049917e-02,1.839339147592740176e+01
