X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,Y3,U0,U1,U2,U3
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.400456786518398555e+00,-2.258802616742223712e+00,3.358927116907932220e+00,-2.599173882247983514e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.400425359567063044e+00,-2.262462974763436829e+00,3.353792956115227764e+00,-2.583803718641323410e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.400393493573818482e+00,-2.265844499518530508e+00,3.348440635320537595e+00,-2.568454694746173494e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.400361172155022427e+00,-2.268950474719550581e+00,3.342874181229324115e+00,-2.553127683637816503e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.400328379310365357e+00,-2.271784168330294396e+00,3.337097570850086292e+00,-2.537823542687613010e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.400295099359524009e+00,-2.274348830481113914e+00,3.331114732042907978e+00,-2.522543113810407966e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.400261316874920947e+00,-2.276647691409256158e+00,3.324929544067917853e+00,-2.507287223711935464e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.400227016610727127e+00,-2.278683959427249661e+00,3.318545838133753367e+00,-2.492056684136217282e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.400192183428132786e+00,-2.280460818918025101e+00,3.311967397946079750e+00,-2.476852292112974308e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.400156827058424369e+00,-2.281982111898106957e+00,3.305197971253849509e+00,-2.461674804777482795e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.400120984181576045e+00,-2.283252370941292853e+00,3.298241271080121439e+00,-2.446524938040508967e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.400084600556386061e+00,-2.284273596455232092e+00,3.291100924351233470e+00,-2.431403486875754361e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.400047667834493303e+00,-2.285049030262366720e+00,3.283780533149224912e+00,-2.416311185216552637e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.400010178112772508e+00,-2.285581896219829545e+00,3.276283655074582857e+00,-2.401248752873949233e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.399972123878122865e+00,-2.285875398891384691e+00,3.268613803806114326e+00,-2.386216895757541145e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.399933497949572114e+00,-2.285932722238615433e+00,3.260774449660976515e+00,-2.371216306096313176e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.399894293417741853e+00,-2.285757028331078189e+00,3.252769020154636870e+00,-2.356247662659477271e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.399854503581711374e+00,-2.285351456076305965e+00,3.244600900560846046e+00,-2.341311630977315428e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.399814121883403928e+00,-2.284719119968341428e+00,3.236273434471577559e+00,-2.326408863562016816e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.399773141839449675e+00,-2.283863108856995172e+00,3.227789924357056250e+00,-2.311540000128513572e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.399731581710419892e+00,-2.282786937449343245e+00,3.219153596562524200e+00,-2.296705643892332560e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.399689481977383299e+00,-2.281494486158939683e+00,3.210367605944181690e+00,-2.281906364532316989e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.399646799600075209e+00,-2.279988078228962767e+00,3.201435187854033249e+00,-2.267142800273419301e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.399603534271274707e+00,-2.278270794753869399e+00,3.192359476925349160e+00,-2.252415535829666471e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.399559686061909058e+00,-2.276345694656556340e+00,3.183143568610252050e+00,-2.237725143644050618e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.399515255372314915e+00,-2.274215813843650125e+00,3.173790519704385638e+00,-2.223072184085579384e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.399470242881756477e+00,-2.271884164372981019e+00,3.164303348871474242e+00,-2.208457205646329413e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.399424649496148199e+00,-2.269353733632811121e+00,3.154685037167938688e+00,-2.193880745138487853e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.399378476294073081e+00,-2.266627483532548393e+00,3.144938528567531755e+00,-2.179343327891412496e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.399331724471124083e+00,-2.263708349706085254e+00,3.135066730485886133e+00,-2.164845467948668389e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.399284395282621052e+00,-2.260599240726401504e+00,3.125072514305199167e+00,-2.150387668265089314e+00
