X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,Y3,U0,U1,U2,U3
2.170141786336898804e-02,4.355099797248840332e-02,-6.513945758342742920e-02,-1.454369165003299713e-02,5.537003278732299805e-02,-5.610674619674682617e-03,-2.402534008026123047e+00,-1.459470748901367188e+00,3.075606107711791992e+00,-3.506535530090332031e+00,-2.402453337942036971e+00,-1.438817932262175914e+00,3.099174726500677046e+00,-3.501502987656678556e+00
2.209412306547164917e-02,4.354429244995117188e-02,-6.576463580131530762e-02,-1.485676877200603485e-02,5.453729629516601562e-02,-4.963859915733337402e-03,-2.402265071868896484e+00,-1.484299659729003906e+00,3.093283653259277344e+00,-3.492862701416015625e+00,-2.402400741400467776e+00,-1.463962338939517327e+00,3.116138870720016829e+00,-3.487135328652214206e+00
2.249246090650558472e-02,4.353338479995727539e-02,-6.636402010917663574e-02,-1.515769027173519135e-02,5.371785163879394531e-02,-4.331633448600769043e-03,-2.401929616928100586e+00,-1.508663296699523926e+00,3.110393285751342773e+00,-3.479047775268554688e+00,-2.402349142460136644e+00,-1.488698755790618833e+00,3.132538850389835705e+00,-3.472700400670567511e+00
2.289671450853347778e-02,4.351802170276641846e-02,-6.693613529205322266e-02,-1.544803939759731293e-02,5.291247367858886719e-02,-3.714218735694885254e-03,-2.401569604873657227e+00,-1.532564043998718262e+00,3.126932382583618164e+00,-3.465070247650146484e+00,-2.402298556068833690e+00,-1.513025426652119476e+00,3.148382310610812418e+00,-3.458200485433562399e+00
2.330633252859115601e-02,4.349768161773681641e-02,-6.748166680335998535e-02,-1.572708971798419952e-02,5.212229490280151367e-02,-3.111392259597778320e-03,-2.401151657104492188e+00,-1.556016445159912109e+00,3.142904758453369141e+00,-3.450964927673339844e+00,-2.402248987104265598e+00,-1.536942351642655025e+00,3.163677496674844658e+00,-3.443637793700892402e+00
2.372183650732040405e-02,4.347290098667144775e-02,-6.799918413162231445e-02,-1.599602960050106049e-02,5.134737491607666016e-02,-2.523094415664672852e-03,-2.400722265243530273e+00,-1.579002022743225098e+00,3.158319234848022461e+00,-3.436705112457275391e+00,-2.402200440294777195e+00,-1.560448961456163852e+00,3.178432261230828004e+00,-3.429014522917848140e+00
2.414224296808242798e-02,4.344280064105987549e-02,-6.848920881748199463e-02,-1.625438593327999115e-02,5.058932304382324219e-02,-1.948609948158264160e-03,-2.400235176086425781e+00,-1.601538419723510742e+00,3.173180103302001953e+00,-3.422323226928710938e+00,-2.402152917432673007e+00,-1.583544820223985905e+00,3.192654372760141968e+00,-3.414332839936883968e+00
2.456863969564437866e-02,4.340812563896179199e-02,-6.895086169242858887e-02,-1.650273241102695465e-02,4.984736442565917969e-02,-1.388058066368103027e-03,-2.399732589721679688e+00,-1.623614668846130371e+00,3.187497377395629883e+00,-3.407791137695312500e+00,-2.402106417626218793e+00,-1.606229612592700029e+00,3.206351516466498186e+00,-3.399594881449214068e+00
2.499907463788986206e-02,4.336796700954437256e-02,-6.938451528549194336e-02,-1.674223877489566803e-02,4.912358522415161133e-02,-8.411854505538940430e-04,-2.399202585220336914e+00,-1.645242691040039062e+00,3.201271057128906250e+00,-3.393146991729736328e+00,-2.402060937536886431e+00,-1.628503130785392772e+00,3.219531295165675377e+00,-3.384802754416393000e+00
2.543561905622482300e-02,4.332305490970611572e-02,-6.978978216648101807e-02,-1.697158999741077423e-02,4.841727018356323242e-02,-3.074258565902709961e-04,-2.398649215698242188e+00,-1.666428089141845703e+00,3.214529752731323242e+00,-3.378376245498657227e+00,-2.402016471601616576e+00,-1.650365261647840809e+00,3.232201230175277828e+00,-3.369958536501911350e+00
