X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,U0,U1,U2
-1.292490214109420776e-01,-9.495419263839721680e-02,-1.158610582351684570e-01,1.844221651554107666e-01,6.164085119962692261e-02,-1.256498843431472778e-01,3.081104159355163574e-01,-1.589697040617465973e-02,2.075299248099327087e-02,2.342689037322998047e-02,-1.621169596910476685e-02,-1.339551061391830444e-03,-2.397303581237792969e-01,-2.264598160982131958e-01,1.353824734687805176e-01,3.389640397512159731e-01,1.809262288190089871e-02,4.125430867578339900e+01
-1.285283714532852173e-01,-9.430453926324844360e-02,-1.163322329521179199e-01,1.883142590522766113e-01,5.877001583576202393e-02,-1.245356649160385132e-01,3.059767186641693115e-01,-1.590510644018650055e-02,2.095672301948070526e-02,2.809434756636619568e-02,-1.907805539667606354e-02,-1.617657952010631561e-03,-2.407020032405853271e-01,-2.271495163440704346e-01,1.386239826679229736e-01,3.394201250078849874e-01,1.811042205713379871e-02,4.120403473857469834e+01
-1.277179419994354248e-01,-9.317691624164581299e-02,-1.163204908370971680e-01,1.913719177246093750e-01,5.668389052152633667e-02,-1.237177625298500061e-01,3.035748600959777832e-01,-1.588247343897819519e-02,2.120368555188179016e-02,3.135547041893005371e-02,-2.099647372961044312e-02,-1.835732022300362587e-03,-2.414599508047103882e-01,-2.269800603389739990e-01,1.414402276277542114e-01,3.394201250078849874e-01,1.811042205713379871e-02,4.120403473857469834e+01
-6.674808263778686523e-02,-1.119202226400375366e-01,-1.217457354068756104e-01,2.246394753456115723e-01,4.381315410137176514e-02,-9.531373530626296997e-02,2.292975187301635742e-01,-1.704177074134349823e-02,2.207193896174430847e-02,5.366563051939010620e-02,-6.821656972169876099e-02,-4.507421981543302536e-03,-2.423935532569885254e-01,-3.218840360641479492e-01,1.213819384574890137e-01,3.413573155136719883e-01,1.818564806163689915e-02,4.092686288997249733e+01
-1.292303204536437988e-01,-9.458728879690170288e-02,-1.192653775215148926e-01,1.973914504051208496e-01,5.818928033113479614e-02,-1.186330616474151611e-01,3.100737631320953369e-01,-1.561655197292566299e-02,2.104863710701465607e-02,3.222403302788734436e-02,-2.352034486830234528e-02,-1.918295398354530334e-03,-2.370384633541107178e-01,-2.389960289001464844e-01,1.510195881128311157e-01,3.436567598345749985e-01,1.827413694656640150e-02,4.046031978113420280e+01
-1.304613798856735229e-01,-9.648679196834564209e-02,-1.215669214725494385e-01,1.997900754213333130e-01,6.125754117965698242e-02,-1.149847358465194702e-01,3.164289295673370361e-01,-1.541203446686267853e-02,2.072633616626262665e-02,2.990055829286575317e-02,-2.418233826756477356e-02,-1.817801734432578087e-03,-2.327004969120025635e-01,-2.491809427738189697e-01,1.562903821468353271e-01,3.458660090666689779e-01,1.835830822754809868e-02,3.986618435150180062e+01
-1.299571394920349121e-01,-9.584538638591766357e-02,-1.215784698724746704e-01,2.013076245784759521e-01,5.998612940311431885e-02,-1.144588962197303772e-01,3.150050044059753418e-01,-1.539399754256010056e-02,2.081779018044471741e-02,3.175067156553268433e-02,-2.535283938050270081e-02,-1.938514644280076027e-03,-2.329498827457427979e-01,-2.488453686237335205e-01,1.577122807502746582e-01,3.458660090666689779e-01,1.835830822754809868e-02,3.986618435150180062e+01
-1.325313746929168701e-01,-9.878749400377273560e-02,-1.257244199514389038e-01,2.039298415184020996e-01,6.774922460317611694e-02,-1.078013032674789429e-01,3.281252980232238770e-01,-1.492744218558073044e-02,2.005254477262496948e-02,2.395464852452278137e-02,-2.509955689311027527e-02,-1.601979602128267288e-03,-2.235620766878128052e-01,-2.669239640235900879e-01,1.673044860363006592e-01,3.479886393649320175e-01,1.843837484097459942e-02,3.867792358181669954e+01
-1.351626813411712646e-01,-1.029819920659065247e-01,-1.300337016582489014e-01,2.073408961296081543e-01,7.444547116756439209e-02,-1.007220000028610229e-01,3.410595357418060303e-01,-1.452377997338771820e-02,1.934109628200531006e-02,1.838308572769165039e-02,-2.556777559220790863e-02,-1.327238976955413818e-03,-2.144948542118072510e-01,-2.869218289852142334e-01,1.763397604227066040e-01,3.500280330736120216e-01,1.851453614871639841e-02,3.745541811826399936e+01
-1.387190520763397217e-01,-1.065967306494712830e-01,-1.337927579879760742e-01,2.097757607698440552e-01,8.124476671218872070e-02,-9.439806640148162842e-02,3.544555902481079102e-01,-1.410304009914398193e-02,1.867732033133506775e-02,1.244819164276123047e-02,-2.482921443879604340e-02,-1.000392250716686249e-03,-2.056274712085723877e-01,-3.042625188827514648e-01,1.851273477077484131e-01,3.519874380159430105e-01,1.834415329991260016e-02,3.620655297144799789e+01
-1.420064419507980347e-01,-1.095248609781265259e-01,-1.345321685075759888e-01,2.123116105794906616e-01,9.069909155368804932e-02,-8.755578845739364624e-02,3.657273054122924805e-01,-1.352565549314022064e-02,1.890351995825767517e-02,4.067465662956237793e-03,-1.975188031792640686e-02,-5.293791182339191437e-04,-1.958349645137786865e-01,-3.243930339813232422e-01,1.942861080169677734e-01,3.538700478746050204e-01,1.649728840888519885e-02,3.493988301988240153e+01
-1.440291404724121094e-01,-1.114820465445518494e-01,-1.347613185644149780e-01,2.158081680536270142e-01,9.984917938709259033e-02,-7.968238741159439087e-02,3.746243715286254883e-01,-1.286930218338966370e-02,1.925749145448207855e-02,-3.995895385742187500e-03,-1.521712448447942734e-02,-1.352247782051563263e-04,-1.853270530700683594e-01,-3.448469340801239014e-01,2.045651972293853760e-01,3.556788343117059936e-01,1.471728687254270085e-02,3.366466083657569897e+01
-1.472765356302261353e-01,-1.145248860120773315e-01,-1.349504292011260986e-01,2.183695584535598755e-01,1.083612889051437378e-01,-7.254861295223236084e-02,3.847438693046569824e-01,-1.229335833340883255e-02,1.956381089985370636e-02,-1.086814701557159424e-02,-1.014691125601530075e-02,2.908590249717235565e-04,-1.754380166530609131e-01,-3.644622862339019775e-01,2.132497876882553101e-01,3.574166897888420014e-01,1.302410829112989922e-02,3.239105429782689782e+01
-6.198187172412872314e-02,-1.199015229940414429e-01,-1.238402426242828369e-01,2.645642161369323730e-01,6.565648317337036133e-02,-1.003660857677459717e-01,2.347991168498992920e-01,-1.846788451075553894e-02,2.969525009393692017e-02,4.406808316707611084e-02,-6.224668771028518677e-02,-4.960161633789539337e-03,-2.705051302909851074e-01,-3.941417038440704346e-01,1.445355117321014404e-01,3.590864054374179881e-01,1.141350322287439968e-02,3.112945835838520026e+01
-1.512051224708557129e-01,-1.167443469166755676e-01,-1.348163932561874390e-01,2.233253270387649536e-01,1.233151629567146301e-01,-5.770678073167800903e-02,3.995623290538787842e-01,-1.101300213485956192e-02,1.994362846016883850e-02,-2.415532618761062622e-02,-2.271276898682117462e-03,9.494093246757984161e-04,-1.549117118120193481e-01,-3.965542912483215332e-01,2.318891882896423340e-01,3.606906506407919766e-01,9.881448278231600227e-03,2.988985298279769864e+01
-1.521348208189010620e-01,-1.180671751499176025e-01,-1.347199678421020508e-01,2.254481017589569092e-01,1.303713321685791016e-01,-4.925621673464775085e-02,4.055559039115905762e-01,-1.034595817327499390e-02,1.998832449316978455e-02,-3.047558665275573730e-02,8.474839851260185242e-04,1.237898133695125580e-03,-1.434817016124725342e-01,-4.132777452468872070e-01,2.405081391334533691e-01,3.622319924233809996e-01,8.424112571722200057e-03,2.868138852419719953e+01
-1.539422124624252319e-01,-1.195927038788795471e-01,-1.345656663179397583e-01,2.280201315879821777e-01,1.356425285339355469e-01,-4.201745986938476562e-02,4.114526808261871338e-01,-9.794778190553188324e-03,2.014572173357009888e-02,-3.414385020732879639e-02,3.655028529465198517e-03,1.457106322050094604e-03,-1.340780258178710938e-01,-4.277231097221374512e-01,2.485537230968475342e-01,3.637128976102699807e-01,7.037851463854200192e-03,2.751199454398910049e+01
-1.517818272113800049e-01,-1.190074011683464050e-01,-1.356008946895599365e-01,2.277904599905014038e-01,1.362428963184356689e-01,-3.913720697164535522e-02,4.104298353195190430e-01,-9.618058800697326660e-03,1.959373801946640015e-02,-3.594273328781127930e-02,1.400677487254142761e-03,1.413788180798292160e-03,-1.302652657032012939e-01,-4.297944903373718262e-01,2.498915344476699829e-01,3.637128976102699807e-01,7.037851463854200192e-03,2.751199454398910049e+01
